"","x","Asset","Prob","age","xx","variable","value"
"6795",0.27,"Turbine, Runner","rn_mean_Impact_Cost",27,0.27,"Bearing Failure_rn_mean",402236.4
"6796",0.28,"Turbine, Runner","rn_mean_Impact_Cost",28,0.28,"Bearing Failure_rn_mean",578426.2
"6797",0.29,"Turbine, Runner","rn_mean_Impact_Cost",29,0.29,"Bearing Failure_rn_mean",702525.6
"6798",0.3,"Turbine, Runner","rn_mean_Impact_Cost",30,0.3,"Bearing Failure_rn_mean",972399.2
"6799",0.31,"Turbine, Runner","rn_mean_Impact_Cost",31,0.31,"Bearing Failure_rn_mean",1174433
"6800",0.32,"Turbine, Runner","rn_mean_Impact_Cost",32,0.32,"Bearing Failure_rn_mean",1428571
"6801",0.33,"Turbine, Runner","rn_mean_Impact_Cost",33,0.33,"Bearing Failure_rn_mean",1764477
"6802",0.34,"Turbine, Runner","rn_mean_Impact_Cost",34,0.34,"Bearing Failure_rn_mean",2066266
"6803",0.35,"Turbine, Runner","rn_mean_Impact_Cost",35,0.35,"Bearing Failure_rn_mean",2484032
"6804",0.36,"Turbine, Runner","rn_mean_Impact_Cost",36,0.36,"Bearing Failure_rn_mean",2943917
"6805",0.37,"Turbine, Runner","rn_mean_Impact_Cost",37,0.37,"Bearing Failure_rn_mean",3386068
"6806",0.38,"Turbine, Runner","rn_mean_Impact_Cost",38,0.38,"Bearing Failure_rn_mean",4692852
"6807",0.39,"Turbine, Runner","rn_mean_Impact_Cost",39,0.39,"Bearing Failure_rn_mean",5241750
"6808",0.4,"Turbine, Runner","rn_mean_Impact_Cost",40,0.4,"Bearing Failure_rn_mean",5800716
"6809",0.41,"Turbine, Runner","rn_mean_Impact_Cost",41,0.41,"Bearing Failure_rn_mean",6366110
"6810",0.42,"Turbine, Runner","rn_mean_Impact_Cost",42,0.42,"Bearing Failure_rn_mean",7116154
"6811",0.43,"Turbine, Runner","rn_mean_Impact_Cost",43,0.43,"Bearing Failure_rn_mean",7722660
"6812",0.44,"Turbine, Runner","rn_mean_Impact_Cost",44,0.44,"Bearing Failure_rn_mean",8481273
"6813",0.45,"Turbine, Runner","rn_mean_Impact_Cost",45,0.45,"Bearing Failure_rn_mean",9311399
"6814",0.46,"Turbine, Runner","rn_mean_Impact_Cost",46,0.46,"Bearing Failure_rn_mean",10117562
"6815",0.47,"Turbine, Runner","rn_mean_Impact_Cost",47,0.47,"Bearing Failure_rn_mean",11857936
"6816",0.48,"Turbine, Runner","rn_mean_Impact_Cost",48,0.48,"Bearing Failure_rn_mean",12563974
"6817",0.49,"Turbine, Runner","rn_mean_Impact_Cost",49,0.49,"Bearing Failure_rn_mean",13408864
"6818",0.5,"Turbine, Runner","rn_mean_Impact_Cost",50,0.5,"Bearing Failure_rn_mean",14050804
"6819",0.51,"Turbine, Runner","rn_mean_Impact_Cost",51,0.51,"Bearing Failure_rn_mean",14630417
"6820",0.52,"Turbine, Runner","rn_mean_Impact_Cost",52,0.52,"Bearing Failure_rn_mean",15384380
"6821",0.53,"Turbine, Runner","rn_mean_Impact_Cost",53,0.53,"Bearing Failure_rn_mean",16175240
"6822",0.54,"Turbine, Runner","rn_mean_Impact_Cost",54,0.54,"Bearing Failure_rn_mean",16615652
"6823",0.55,"Turbine, Runner","rn_mean_Impact_Cost",55,0.55,"Bearing Failure_rn_mean",17011561
"6824",0.56,"Turbine, Runner","rn_mean_Impact_Cost",56,0.56,"Bearing Failure_rn_mean",19636772
"6825",0.57,"Turbine, Runner","rn_mean_Impact_Cost",57,0.57,"Bearing Failure_rn_mean",19883384
"6826",0.58,"Turbine, Runner","rn_mean_Impact_Cost",58,0.58,"Bearing Failure_rn_mean",20944675
"6827",0.59,"Turbine, Runner","rn_mean_Impact_Cost",59,0.59,"Bearing Failure_rn_mean",21521840
"6828",0.6,"Turbine, Runner","rn_mean_Impact_Cost",60,0.6,"Bearing Failure_rn_mean",23810562
"6829",0.61,"Turbine, Runner","rn_mean_Impact_Cost",61,0.61,"Bearing Failure_rn_mean",27027823
"6830",0.62,"Turbine, Runner","rn_mean_Impact_Cost",62,0.62,"Bearing Failure_rn_mean",27167915
"6831",0.63,"Turbine, Runner","rn_mean_Impact_Cost",63,0.63,"Bearing Failure_rn_mean",28624267
"6832",0.64,"Turbine, Runner","rn_mean_Impact_Cost",64,0.64,"Bearing Failure_rn_mean",30052204
"6833",0.65,"Turbine, Runner","rn_mean_Impact_Cost",65,0.65,"Bearing Failure_rn_mean",32627531
"6834",0.66,"Turbine, Runner","rn_mean_Impact_Cost",66,0.66,"Bearing Failure_rn_mean",33635777
"6835",0.67,"Turbine, Runner","rn_mean_Impact_Cost",67,0.67,"Bearing Failure_rn_mean",35176669
"6836",0.68,"Turbine, Runner","rn_mean_Impact_Cost",68,0.68,"Bearing Failure_rn_mean",38127728
"6837",0.69,"Turbine, Runner","rn_mean_Impact_Cost",69,0.69,"Bearing Failure_rn_mean",38587409
"6838",0.7,"Turbine, Runner","rn_mean_Impact_Cost",70,0.7,"Bearing Failure_rn_mean",38896195
"6839",0.71,"Turbine, Runner","rn_mean_Impact_Cost",71,0.71,"Bearing Failure_rn_mean",40384339
"6840",0.72,"Turbine, Runner","rn_mean_Impact_Cost",72,0.72,"Bearing Failure_rn_mean",45598832
"6841",0.73,"Turbine, Runner","rn_mean_Impact_Cost",73,0.73,"Bearing Failure_rn_mean",46038304
"6842",0.74,"Turbine, Runner","rn_mean_Impact_Cost",74,0.74,"Bearing Failure_rn_mean",46438203
"6843",0.75,"Turbine, Runner","rn_mean_Impact_Cost",75,0.75,"Bearing Failure_rn_mean",48722886
"6844",0.76,"Turbine, Runner","rn_mean_Impact_Cost",76,0.76,"Bearing Failure_rn_mean",49348345
"6845",0.77,"Turbine, Runner","rn_mean_Impact_Cost",77,0.77,"Bearing Failure_rn_mean",53731922
"6846",0.78,"Turbine, Runner","rn_mean_Impact_Cost",78,0.78,"Bearing Failure_rn_mean",57682582
"6847",0.79,"Turbine, Runner","rn_mean_Impact_Cost",79,0.79,"Bearing Failure_rn_mean",59603354
"6848",0.8,"Turbine, Runner","rn_mean_Impact_Cost",80,0.8,"Bearing Failure_rn_mean",60564073
"6849",0.81,"Turbine, Runner","rn_mean_Impact_Cost",81,0.81,"Bearing Failure_rn_mean",66437532
"6850",0.82,"Turbine, Runner","rn_mean_Impact_Cost",82,0.82,"Bearing Failure_rn_mean",71957864
"6851",0.83,"Turbine, Runner","rn_mean_Impact_Cost",83,0.83,"Bearing Failure_rn_mean",72942304
"6852",0.84,"Turbine, Runner","rn_mean_Impact_Cost",84,0.84,"Bearing Failure_rn_mean",75356849
"6853",0.85,"Turbine, Runner","rn_mean_Impact_Cost",85,0.85,"Bearing Failure_rn_mean",76871590
"6854",0.86,"Turbine, Runner","rn_mean_Impact_Cost",86,0.86,"Bearing Failure_rn_mean",80795479
"6855",0.87,"Turbine, Runner","rn_mean_Impact_Cost",87,0.87,"Bearing Failure_rn_mean",85624005
"6856",0.88,"Turbine, Runner","rn_mean_Impact_Cost",88,0.88,"Bearing Failure_rn_mean",85641894
"6857",0.89,"Turbine, Runner","rn_mean_Impact_Cost",89,0.89,"Bearing Failure_rn_mean",93266640
"6858",0.9,"Turbine, Runner","rn_mean_Impact_Cost",90,0.9,"Bearing Failure_rn_mean",95617988
"6859",0.91,"Turbine, Runner","rn_mean_Impact_Cost",91,0.91,"Bearing Failure_rn_mean",109651602
"6860",0.92,"Turbine, Runner","rn_mean_Impact_Cost",92,0.92,"Bearing Failure_rn_mean",111484368
"6861",0.93,"Turbine, Runner","rn_mean_Impact_Cost",93,0.93,"Bearing Failure_rn_mean",124642109
"6862",0.94,"Turbine, Runner","rn_mean_Impact_Cost",94,0.94,"Bearing Failure_rn_mean",126650691
"6863",0.95,"Turbine, Runner","rn_mean_Impact_Cost",95,0.95,"Bearing Failure_rn_mean",126808006
"6864",0.96,"Turbine, Runner","rn_mean_Impact_Cost",96,0.96,"Bearing Failure_rn_mean",128458115
"6865",0.97,"Turbine, Runner","rn_mean_Impact_Cost",97,0.97,"Bearing Failure_rn_mean",139266382
"6866",0.98,"Turbine, Runner","rn_mean_Impact_Cost",98,0.98,"Bearing Failure_rn_mean",140141127
"6867",0.99,"Turbine, Runner","rn_mean_Impact_Cost",99,0.99,"Bearing Failure_rn_mean",162364965
"6868",1,"Turbine, Runner","rn_mean_Impact_Cost",100,1,"Bearing Failure_rn_mean",162965501
"6869",0,"Turbine, Runner","rn_mean_Impact_Cost",0,0,"Blown Head Cover (Turbine)_rn_mean",0.3625634
"6870",0.01,"Turbine, Runner","rn_mean_Impact_Cost",1,0.01,"Blown Head Cover (Turbine)_rn_mean",7.099739
"6871",0.02,"Turbine, Runner","rn_mean_Impact_Cost",2,0.02,"Blown Head Cover (Turbine)_rn_mean",27.75726
"6872",0.03,"Turbine, Runner","rn_mean_Impact_Cost",3,0.03,"Blown Head Cover (Turbine)_rn_mean",110.7047
"6873",0.04,"Turbine, Runner","rn_mean_Impact_Cost",4,0.04,"Blown Head Cover (Turbine)_rn_mean",252.6746
"6874",0.05,"Turbine, Runner","rn_mean_Impact_Cost",5,0.05,"Blown Head Cover (Turbine)_rn_mean",471.6775
"6875",0.06,"Turbine, Runner","rn_mean_Impact_Cost",6,0.06,"Blown Head Cover (Turbine)_rn_mean",825.9093
"6876",0.07,"Turbine, Runner","rn_mean_Impact_Cost",7,0.07,"Blown Head Cover (Turbine)_rn_mean",1308.577
"6877",0.08,"Turbine, Runner","rn_mean_Impact_Cost",8,0.08,"Blown Head Cover (Turbine)_rn_mean",1989.666
"6878",0.09,"Turbine, Runner","rn_mean_Impact_Cost",9,0.09,"Blown Head Cover (Turbine)_rn_mean",3028.144
"6879",0.1,"Turbine, Runner","rn_mean_Impact_Cost",10,0.1,"Blown Head Cover (Turbine)_rn_mean",4686.811
"6880",0.11,"Turbine, Runner","rn_mean_Impact_Cost",11,0.11,"Blown Head Cover (Turbine)_rn_mean",7484.884
"6881",0.12,"Turbine, Runner","rn_mean_Impact_Cost",12,0.12,"Blown Head Cover (Turbine)_rn_mean",10863.12
"6882",0.13,"Turbine, Runner","rn_mean_Impact_Cost",13,0.13,"Blown Head Cover (Turbine)_rn_mean",15035.03
"6883",0.14,"Turbine, Runner","rn_mean_Impact_Cost",14,0.14,"Blown Head Cover (Turbine)_rn_mean",19731.12
"6884",0.15,"Turbine, Runner","rn_mean_Impact_Cost",15,0.15,"Blown Head Cover (Turbine)_rn_mean",26897.76
"6885",0.16,"Turbine, Runner","rn_mean_Impact_Cost",16,0.16,"Blown Head Cover (Turbine)_rn_mean",36386.18
"6886",0.17,"Turbine, Runner","rn_mean_Impact_Cost",17,0.17,"Blown Head Cover (Turbine)_rn_mean",47490.99
"6887",0.18,"Turbine, Runner","rn_mean_Impact_Cost",18,0.18,"Blown Head Cover (Turbine)_rn_mean",61060.21
"6888",0.19,"Turbine, Runner","rn_mean_Impact_Cost",19,0.19,"Blown Head Cover (Turbine)_rn_mean",72342.52
"6889",0.2,"Turbine, Runner","rn_mean_Impact_Cost",20,0.2,"Blown Head Cover (Turbine)_rn_mean",97598.9
"6890",0.21,"Turbine, Runner","rn_mean_Impact_Cost",21,0.21,"Blown Head Cover (Turbine)_rn_mean",142896.5
"6891",0.22,"Turbine, Runner","rn_mean_Impact_Cost",22,0.22,"Blown Head Cover (Turbine)_rn_mean",200799.1
"6892",0.23,"Turbine, Runner","rn_mean_Impact_Cost",23,0.23,"Blown Head Cover (Turbine)_rn_mean",234312.2
"6893",0.24,"Turbine, Runner","rn_mean_Impact_Cost",24,0.24,"Blown Head Cover (Turbine)_rn_mean",268420.2
"6894",0.25,"Turbine, Runner","rn_mean_Impact_Cost",25,0.25,"Blown Head Cover (Turbine)_rn_mean",318077.6
"6895",0.26,"Turbine, Runner","rn_mean_Impact_Cost",26,0.26,"Blown Head Cover (Turbine)_rn_mean",433967.3
"6896",0.27,"Turbine, Runner","rn_mean_Impact_Cost",27,0.27,"Blown Head Cover (Turbine)_rn_mean",501722
"6897",0.28,"Turbine, Runner","rn_mean_Impact_Cost",28,0.28,"Blown Head Cover (Turbine)_rn_mean",595752.1
"6898",0.29,"Turbine, Runner","rn_mean_Impact_Cost",29,0.29,"Blown Head Cover (Turbine)_rn_mean",663845.7
"6899",0.3,"Turbine, Runner","rn_mean_Impact_Cost",30,0.3,"Blown Head Cover (Turbine)_rn_mean",747475.9
"6900",0.31,"Turbine, Runner","rn_mean_Impact_Cost",31,0.31,"Blown Head Cover (Turbine)_rn_mean",877445.2
"6901",0.32,"Turbine, Runner","rn_mean_Impact_Cost",32,0.32,"Blown Head Cover (Turbine)_rn_mean",996104.3
"6902",0.33,"Turbine, Runner","rn_mean_Impact_Cost",33,0.33,"Blown Head Cover (Turbine)_rn_mean",1184132
"6903",0.34,"Turbine, Runner","rn_mean_Impact_Cost",34,0.34,"Blown Head Cover (Turbine)_rn_mean",1428385
"6904",0.35,"Turbine, Runner","rn_mean_Impact_Cost",35,0.35,"Blown Head Cover (Turbine)_rn_mean",1709802
"6905",0.36,"Turbine, Runner","rn_mean_Impact_Cost",36,0.36,"Blown Head Cover (Turbine)_rn_mean",2155769
"6906",0.37,"Turbine, Runner","rn_mean_Impact_Cost",37,0.37,"Blown Head Cover (Turbine)_rn_mean",2405703
"6907",0.38,"Turbine, Runner","rn_mean_Impact_Cost",38,0.38,"Blown Head Cover (Turbine)_rn_mean",2627599
"6908",0.39,"Turbine, Runner","rn_mean_Impact_Cost",39,0.39,"Blown Head Cover (Turbine)_rn_mean",2843378
"6909",0.4,"Turbine, Runner","rn_mean_Impact_Cost",40,0.4,"Blown Head Cover (Turbine)_rn_mean",3214877
"6910",0.41,"Turbine, Runner","rn_mean_Impact_Cost",41,0.41,"Blown Head Cover (Turbine)_rn_mean",3945205
"6911",0.42,"Turbine, Runner","rn_mean_Impact_Cost",42,0.42,"Blown Head Cover (Turbine)_rn_mean",4220947
"6912",0.43,"Turbine, Runner","rn_mean_Impact_Cost",43,0.43,"Blown Head Cover (Turbine)_rn_mean",4481597
"6913",0.44,"Turbine, Runner","rn_mean_Impact_Cost",44,0.44,"Blown Head Cover (Turbine)_rn_mean",5018681
"6914",0.45,"Turbine, Runner","rn_mean_Impact_Cost",45,0.45,"Blown Head Cover (Turbine)_rn_mean",5362636
"6915",0.46,"Turbine, Runner","rn_mean_Impact_Cost",46,0.46,"Blown Head Cover (Turbine)_rn_mean",5787956
"6916",0.47,"Turbine, Runner","rn_mean_Impact_Cost",47,0.47,"Blown Head Cover (Turbine)_rn_mean",6284312
"6917",0.48,"Turbine, Runner","rn_mean_Impact_Cost",48,0.48,"Blown Head Cover (Turbine)_rn_mean",6908387
"6918",0.49,"Turbine, Runner","rn_mean_Impact_Cost",49,0.49,"Blown Head Cover (Turbine)_rn_mean",7275218
"6919",0.5,"Turbine, Runner","rn_mean_Impact_Cost",50,0.5,"Blown Head Cover (Turbine)_rn_mean",8441573
"6920",0.51,"Turbine, Runner","rn_mean_Impact_Cost",51,0.51,"Blown Head Cover (Turbine)_rn_mean",8871800
"6921",0.52,"Turbine, Runner","rn_mean_Impact_Cost",52,0.52,"Blown Head Cover (Turbine)_rn_mean",9351148
"6922",0.53,"Turbine, Runner","rn_mean_Impact_Cost",53,0.53,"Blown Head Cover (Turbine)_rn_mean",9855860
"6923",0.54,"Turbine, Runner","rn_mean_Impact_Cost",54,0.54,"Blown Head Cover (Turbine)_rn_mean",10336990
"6924",0.55,"Turbine, Runner","rn_mean_Impact_Cost",55,0.55,"Blown Head Cover (Turbine)_rn_mean",10909268
"6925",0.56,"Turbine, Runner","rn_mean_Impact_Cost",56,0.56,"Blown Head Cover (Turbine)_rn_mean",11281990
"6926",0.57,"Turbine, Runner","rn_mean_Impact_Cost",57,0.57,"Blown Head Cover (Turbine)_rn_mean",11656099
"6927",0.58,"Turbine, Runner","rn_mean_Impact_Cost",58,0.58,"Blown Head Cover (Turbine)_rn_mean",12193986
"6928",0.59,"Turbine, Runner","rn_mean_Impact_Cost",59,0.59,"Blown Head Cover (Turbine)_rn_mean",14152561
"6929",0.6,"Turbine, Runner","rn_mean_Impact_Cost",60,0.6,"Blown Head Cover (Turbine)_rn_mean",14972273
"6930",0.61,"Turbine, Runner","rn_mean_Impact_Cost",61,0.61,"Blown Head Cover (Turbine)_rn_mean",17171300
"6931",0.62,"Turbine, Runner","rn_mean_Impact_Cost",62,0.62,"Blown Head Cover (Turbine)_rn_mean",17824731
"6932",0.63,"Turbine, Runner","rn_mean_Impact_Cost",63,0.63,"Blown Head Cover (Turbine)_rn_mean",18660244
"6933",0.64,"Turbine, Runner","rn_mean_Impact_Cost",64,0.64,"Blown Head Cover (Turbine)_rn_mean",19649791
"6934",0.65,"Turbine, Runner","rn_mean_Impact_Cost",65,0.65,"Blown Head Cover (Turbine)_rn_mean",22148593
"6935",0.66,"Turbine, Runner","rn_mean_Impact_Cost",66,0.66,"Blown Head Cover (Turbine)_rn_mean",23276910
"6936",0.67,"Turbine, Runner","rn_mean_Impact_Cost",67,0.67,"Blown Head Cover (Turbine)_rn_mean",24149928
"6937",0.68,"Turbine, Runner","rn_mean_Impact_Cost",68,0.68,"Blown Head Cover (Turbine)_rn_mean",24954250
"6938",0.69,"Turbine, Runner","rn_mean_Impact_Cost",69,0.69,"Blown Head Cover (Turbine)_rn_mean",27001613
"6939",0.7,"Turbine, Runner","rn_mean_Impact_Cost",70,0.7,"Blown Head Cover (Turbine)_rn_mean",27346396
"6940",0.71,"Turbine, Runner","rn_mean_Impact_Cost",71,0.71,"Blown Head Cover (Turbine)_rn_mean",30739797
"6941",0.72,"Turbine, Runner","rn_mean_Impact_Cost",72,0.72,"Blown Head Cover (Turbine)_rn_mean",33234049
"6942",0.73,"Turbine, Runner","rn_mean_Impact_Cost",73,0.73,"Blown Head Cover (Turbine)_rn_mean",33603756
"6943",0.74,"Turbine, Runner","rn_mean_Impact_Cost",74,0.74,"Blown Head Cover (Turbine)_rn_mean",33981276
"6944",0.75,"Turbine, Runner","rn_mean_Impact_Cost",75,0.75,"Blown Head Cover (Turbine)_rn_mean",34501563
"6945",0.76,"Turbine, Runner","rn_mean_Impact_Cost",76,0.76,"Blown Head Cover (Turbine)_rn_mean",34880199
"6946",0.77,"Turbine, Runner","rn_mean_Impact_Cost",77,0.77,"Blown Head Cover (Turbine)_rn_mean",36184734
"6947",0.78,"Turbine, Runner","rn_mean_Impact_Cost",78,0.78,"Blown Head Cover (Turbine)_rn_mean",40157678
"6948",0.79,"Turbine, Runner","rn_mean_Impact_Cost",79,0.79,"Blown Head Cover (Turbine)_rn_mean",41311764
"6949",0.8,"Turbine, Runner","rn_mean_Impact_Cost",80,0.8,"Blown Head Cover (Turbine)_rn_mean",41659802
"6950",0.81,"Turbine, Runner","rn_mean_Impact_Cost",81,0.81,"Blown Head Cover (Turbine)_rn_mean",44739951
"6951",0.82,"Turbine, Runner","rn_mean_Impact_Cost",82,0.82,"Blown Head Cover (Turbine)_rn_mean",47461081
"6952",0.83,"Turbine, Runner","rn_mean_Impact_Cost",83,0.83,"Blown Head Cover (Turbine)_rn_mean",50621952
"6953",0.84,"Turbine, Runner","rn_mean_Impact_Cost",84,0.84,"Blown Head Cover (Turbine)_rn_mean",54790188
"6954",0.85,"Turbine, Runner","rn_mean_Impact_Cost",85,0.85,"Blown Head Cover (Turbine)_rn_mean",56189057
"6955",0.86,"Turbine, Runner","rn_mean_Impact_Cost",86,0.86,"Blown Head Cover (Turbine)_rn_mean",57331665
"6956",0.87,"Turbine, Runner","rn_mean_Impact_Cost",87,0.87,"Blown Head Cover (Turbine)_rn_mean",61576726
"6957",0.88,"Turbine, Runner","rn_mean_Impact_Cost",88,0.88,"Blown Head Cover (Turbine)_rn_mean",62052177
"6958",0.89,"Turbine, Runner","rn_mean_Impact_Cost",89,0.89,"Blown Head Cover (Turbine)_rn_mean",65321853
"6959",0.9,"Turbine, Runner","rn_mean_Impact_Cost",90,0.9,"Blown Head Cover (Turbine)_rn_mean",65760801
"6960",0.91,"Turbine, Runner","rn_mean_Impact_Cost",91,0.91,"Blown Head Cover (Turbine)_rn_mean",69275435
"6961",0.92,"Turbine, Runner","rn_mean_Impact_Cost",92,0.92,"Blown Head Cover (Turbine)_rn_mean",70326932
"6962",0.93,"Turbine, Runner","rn_mean_Impact_Cost",93,0.93,"Blown Head Cover (Turbine)_rn_mean",72025328
"6963",0.94,"Turbine, Runner","rn_mean_Impact_Cost",94,0.94,"Blown Head Cover (Turbine)_rn_mean",72567909
"6964",0.95,"Turbine, Runner","rn_mean_Impact_Cost",95,0.95,"Blown Head Cover (Turbine)_rn_mean",79933582
"6965",0.96,"Turbine, Runner","rn_mean_Impact_Cost",96,0.96,"Blown Head Cover (Turbine)_rn_mean",80564652
"6966",0.97,"Turbine, Runner","rn_mean_Impact_Cost",97,0.97,"Blown Head Cover (Turbine)_rn_mean",84074237
"6967",0.98,"Turbine, Runner","rn_mean_Impact_Cost",98,0.98,"Blown Head Cover (Turbine)_rn_mean",86023426
"6968",0.99,"Turbine, Runner","rn_mean_Impact_Cost",99,0.99,"Blown Head Cover (Turbine)_rn_mean",88071747
"6969",1,"Turbine, Runner","rn_mean_Impact_Cost",100,1,"Blown Head Cover (Turbine)_rn_mean",102386013
"6970",0,"Turbine, Runner","rn_mean_Impact_Cost",0,0,"Broken Shear Pin_rn_mean",0.03992617
"6971",0.01,"Turbine, Runner","rn_mean_Impact_Cost",1,0.01,"Broken Shear Pin_rn_mean",0.6100698
"6972",0.02,"Turbine, Runner","rn_mean_Impact_Cost",2,0.02,"Broken Shear Pin_rn_mean",2.268182
"6973",0.03,"Turbine, Runner","rn_mean_Impact_Cost",3,0.03,"Broken Shear Pin_rn_mean",7.149938
"6974",0.04,"Turbine, Runner","rn_mean_Impact_Cost",4,0.04,"Broken Shear Pin_rn_mean",18.19955
"6975",0.05,"Turbine, Runner","rn_mean_Impact_Cost",5,0.05,"Broken Shear Pin_rn_mean",35.58213
"6976",0.06,"Turbine, Runner","rn_mean_Impact_Cost",6,0.06,"Broken Shear Pin_rn_mean",60.79738
"6977",0.07,"Turbine, Runner","rn_mean_Impact_Cost",7,0.07,"Broken Shear Pin_rn_mean",95.62718
"6978",0.08,"Turbine, Runner","rn_mean_Impact_Cost",8,0.08,"Broken Shear Pin_rn_mean",192.0061
"6979",0.09,"Turbine, Runner","rn_mean_Impact_Cost",9,0.09,"Broken Shear Pin_rn_mean",295.3031
"6980",0.1,"Turbine, Runner","rn_mean_Impact_Cost",10,0.1,"Broken Shear Pin_rn_mean",415.1643
"6981",0.11,"Turbine, Runner","rn_mean_Impact_Cost",11,0.11,"Broken Shear Pin_rn_mean",667.8833
"6982",0.12,"Turbine, Runner","rn_mean_Impact_Cost",12,0.12,"Broken Shear Pin_rn_mean",909.4658
"6983",0.13,"Turbine, Runner","rn_mean_Impact_Cost",13,0.13,"Broken Shear Pin_rn_mean",1260.142
"6984",0.14,"Turbine, Runner","rn_mean_Impact_Cost",14,0.14,"Broken Shear Pin_rn_mean",1577.086
"6985",0.15,"Turbine, Runner","rn_mean_Impact_Cost",15,0.15,"Broken Shear Pin_rn_mean",2632.216
"6986",0.16,"Turbine, Runner","rn_mean_Impact_Cost",16,0.16,"Broken Shear Pin_rn_mean",3561.775
"6987",0.17,"Turbine, Runner","rn_mean_Impact_Cost",17,0.17,"Broken Shear Pin_rn_mean",4499.86
"6988",0.18,"Turbine, Runner","rn_mean_Impact_Cost",18,0.18,"Broken Shear Pin_rn_mean",6916.323
"6989",0.19,"Turbine, Runner","rn_mean_Impact_Cost",19,0.19,"Broken Shear Pin_rn_mean",9300.844
"6990",0.2,"Turbine, Runner","rn_mean_Impact_Cost",20,0.2,"Broken Shear Pin_rn_mean",10931.68
"6991",0.21,"Turbine, Runner","rn_mean_Impact_Cost",21,0.21,"Broken Shear Pin_rn_mean",16271.14
"6992",0.22,"Turbine, Runner","rn_mean_Impact_Cost",22,0.22,"Broken Shear Pin_rn_mean",19555.98
"6993",0.23,"Turbine, Runner","rn_mean_Impact_Cost",23,0.23,"Broken Shear Pin_rn_mean",23328.76
"6994",0.24,"Turbine, Runner","rn_mean_Impact_Cost",24,0.24,"Broken Shear Pin_rn_mean",26682.92
"6995",0.25,"Turbine, Runner","rn_mean_Impact_Cost",25,0.25,"Broken Shear Pin_rn_mean",32895.46
"6996",0.26,"Turbine, Runner","rn_mean_Impact_Cost",26,0.26,"Broken Shear Pin_rn_mean",37650.18
"6997",0.27,"Turbine, Runner","rn_mean_Impact_Cost",27,0.27,"Broken Shear Pin_rn_mean",45197.67
"6998",0.28,"Turbine, Runner","rn_mean_Impact_Cost",28,0.28,"Broken Shear Pin_rn_mean",53226.12
"6999",0.29,"Turbine, Runner","rn_mean_Impact_Cost",29,0.29,"Broken Shear Pin_rn_mean",63841.86
"7000",0.3,"Turbine, Runner","rn_mean_Impact_Cost",30,0.3,"Broken Shear Pin_rn_mean",71155.32
"7001",0.31,"Turbine, Runner","rn_mean_Impact_Cost",31,0.31,"Broken Shear Pin_rn_mean",79897.8
"7002",0.32,"Turbine, Runner","rn_mean_Impact_Cost",32,0.32,"Broken Shear Pin_rn_mean",96626.27
"7003",0.33,"Turbine, Runner","rn_mean_Impact_Cost",33,0.33,"Broken Shear Pin_rn_mean",109292.7
"7004",0.34,"Turbine, Runner","rn_mean_Impact_Cost",34,0.34,"Broken Shear Pin_rn_mean",130659.8
"7005",0.35,"Turbine, Runner","rn_mean_Impact_Cost",35,0.35,"Broken Shear Pin_rn_mean",144936.9
"7006",0.36,"Turbine, Runner","rn_mean_Impact_Cost",36,0.36,"Broken Shear Pin_rn_mean",165147.8
"7007",0.37,"Turbine, Runner","rn_mean_Impact_Cost",37,0.37,"Broken Shear Pin_rn_mean",182203.1
"7008",0.38,"Turbine, Runner","rn_mean_Impact_Cost",38,0.38,"Broken Shear Pin_rn_mean",210300.9
"7009",0.39,"Turbine, Runner","rn_mean_Impact_Cost",39,0.39,"Broken Shear Pin_rn_mean",237749.2
"7010",0.4,"Turbine, Runner","rn_mean_Impact_Cost",40,0.4,"Broken Shear Pin_rn_mean",306668.6
"7011",0.41,"Turbine, Runner","rn_mean_Impact_Cost",41,0.41,"Broken Shear Pin_rn_mean",331082.7
"7012",0.42,"Turbine, Runner","rn_mean_Impact_Cost",42,0.42,"Broken Shear Pin_rn_mean",374758.2
"7013",0.43,"Turbine, Runner","rn_mean_Impact_Cost",43,0.43,"Broken Shear Pin_rn_mean",454023.4
"7014",0.44,"Turbine, Runner","rn_mean_Impact_Cost",44,0.44,"Broken Shear Pin_rn_mean",497928.6
"7015",0.45,"Turbine, Runner","rn_mean_Impact_Cost",45,0.45,"Broken Shear Pin_rn_mean",535812
"7016",0.46,"Turbine, Runner","rn_mean_Impact_Cost",46,0.46,"Broken Shear Pin_rn_mean",614768
"7017",0.47,"Turbine, Runner","rn_mean_Impact_Cost",47,0.47,"Broken Shear Pin_rn_mean",697969.5
